variant,block,symbol_id,symbol,count,empirical_frequency,smoothed_frequency
ud23_oth,PLUTARCH,4,ADJ:conj,75,0.008433599460249635,0.008439997764239003
ud23_oth,PLUTARCH,5,ADJ:iobj,11,0.001236927920836613,0.0012855625733609077
ud23_oth,PLUTARCH,6,ADJ:nmod,307,0.03452153379062184,0.034374825331172094
ud23_oth,PLUTARCH,7,ADJ:nsubj,57,0.006409535589789722,0.0064278128668045385
ud23_oth,PLUTARCH,8,ADJ:obj,90,0.010120319352299562,0.010116818512101056
ud23_oth,PLUTARCH,9,ADJ:obl,31,0.0034858877769031824,0.0035213235705103124
ud23_oth,PLUTARCH,10,ADJ:oth,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,11,ADJ:parataxis,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,12,ADJ:root,33,0.003710783762509839,0.003744899670225253
ud23_oth,PLUTARCH,13,ADJ:xcomp,75,0.008433599460249635,0.008439997764239003
ud23_oth,PLUTARCH,14,ADP:advcl,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,15,ADP:case,548,0.06162150005622399,0.06131574534682242
ud23_oth,PLUTARCH,16,ADP:cc,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,17,ADP:conj,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,18,ADP:mark,2,0.0002248959856066569,0.00027947012464367557
ud23_oth,PLUTARCH,19,ADP:nmod,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,20,ADP:nsubj,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,21,ADP:obj,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,22,ADP:root,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,23,ADV_PART:acl,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,24,ADV_PART:advcl,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,25,ADV_PART:advmod,1221,0.13729899921286404,0.1365491029008999
ud23_oth,PLUTARCH,26,ADV_PART:case,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,27,ADV_PART:cc,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,28,ADV_PART:conj,17,0.0019116158776565839,0.001956290872505729
ud23_oth,PLUTARCH,29,ADV_PART:mark,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,30,ADV_PART:nmod,18,0.0020240638704599125,0.0020680789223631994
ud23_oth,PLUTARCH,31,ADV_PART:nsubj,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,32,ADV_PART:obj,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,33,ADV_PART:obl,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,34,ADV_PART:oth,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,35,ADV_PART:root,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,36,ADV_PART:xcomp,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,37,AUX:aux,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,38,AUX:conj,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,39,AUX:cop,117,0.01315641515798943,0.013135095858252753
ud23_oth,PLUTARCH,40,CCONJ:advmod,2,0.0002248959856066569,0.00027947012464367557
ud23_oth,PLUTARCH,41,CCONJ:case,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,42,CCONJ:cc,499,0.0561115484088609,0.055838130903806384
ud23_oth,PLUTARCH,43,CCONJ:conj,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,44,CCONJ:mark,11,0.001236927920836613,0.0012855625733609077
ud23_oth,PLUTARCH,45,CCONJ:nmod,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,46,CCONJ:obj,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,47,CCONJ:obl,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,48,DET:advmod,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,49,DET:det,1278,0.14370853480265378,0.14292102174277568
ud23_oth,PLUTARCH,50,DET:root,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,51,DET:xcomp,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,52,NOUN:acl,2,0.0002248959856066569,0.00027947012464367557
ud23_oth,PLUTARCH,53,NOUN:advcl,11,0.001236927920836613,0.0012855625733609077
ud23_oth,PLUTARCH,54,NOUN:appos,5,0.0005622399640166423,0.0006148342742160863
ud23_oth,PLUTARCH,55,NOUN:case,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,56,NOUN:conj,163,0.01832902282694254,0.018277346151696384
ud23_oth,PLUTARCH,57,NOUN:iobj,35,0.003935679748116496,0.003968475769940193
ud23_oth,PLUTARCH,58,NOUN:nmod,297,0.03339705386258855,0.0332569448325974
ud23_oth,PLUTARCH,59,NOUN:nsubj,393,0.04419206117170808,0.043988597618914535
ud23_oth,PLUTARCH,60,NOUN:obj,491,0.055211964466434275,0.05494382650494662
ud23_oth,PLUTARCH,61,NOUN:obl,435,0.04891487686944788,0.048683695712928285
ud23_oth,PLUTARCH,62,NOUN:oth,7,0.0007871359496232993,0.0008384103739310268
ud23_oth,PLUTARCH,63,NOUN:root,10,0.0011244799280332846,0.0011737745235034375
ud23_oth,PLUTARCH,64,NOUN:xcomp,63,0.007084223546609693,0.00709854116594936
ud23_oth,PLUTARCH,65,NUM:advcl,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,66,NUM:conj,2,0.0002248959856066569,0.00027947012464367557
ud23_oth,PLUTARCH,67,NUM:nsubj,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,68,NUM:nummod,16,0.0017991678848532553,0.001844502822648259
ud23_oth,PLUTARCH,69,NUM:obj,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,70,NUM:obl,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,71,NUM:root,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,72,NUM:xcomp,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,73,PRON:acl,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,74,PRON:advcl,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,75,PRON:appos,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,76,PRON:conj,7,0.0007871359496232993,0.0008384103739310268
ud23_oth,PLUTARCH,77,PRON:iobj,30,0.003373439784099854,0.003409535520652842
ud23_oth,PLUTARCH,78,PRON:nmod,60,0.006746879568199708,0.00676317701637695
ud23_oth,PLUTARCH,79,PRON:nsubj,100,0.011244799280332845,0.011234699010675758
ud23_oth,PLUTARCH,80,PRON:obj,136,0.015292927021252671,0.015259068805544687
ud23_oth,PLUTARCH,81,PRON:obl,108,0.012144383222759474,0.012129003409535521
ud23_oth,PLUTARCH,82,PRON:oth,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,83,PRON:parataxis,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,84,PRON:root,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,85,PRON:xcomp,15,0.001686719892049927,0.0017327147727907886
ud23_oth,PLUTARCH,86,SCONJ:case,2,0.0002248959856066569,0.00027947012464367557
ud23_oth,PLUTARCH,87,SCONJ:cc,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,88,SCONJ:mark,130,0.0146182390644327,0.014588340506399866
ud23_oth,PLUTARCH,89,SCONJ:nmod,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,90,SCONJ:xcomp,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,91,VERB:acl,50,0.005622399640166423,0.0056452965178022466
ud23_oth,PLUTARCH,92,VERB:advcl,526,0.05914764421455077,0.05885640824995808
ud23_oth,PLUTARCH,93,VERB:appos,3,0.0003373439784099854,0.0003912581745011458
ud23_oth,PLUTARCH,94,VERB:case,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,95,VERB:ccomp,115,0.012931519172382774,0.012911519758537812
ud23_oth,PLUTARCH,96,VERB:conj,271,0.03047340604970201,0.03035045553630317
ud23_oth,PLUTARCH,97,VERB:csubj,46,0.005172607668953109,0.005198144318372366
ud23_oth,PLUTARCH,98,VERB:nmod,113,0.012706623186776116,0.012687943658822871
ud23_oth,PLUTARCH,99,VERB:nsubj,28,0.003148543798493197,0.0031859594209379016
ud23_oth,PLUTARCH,100,VERB:obl,20,0.0022489598560665692,0.0022916550220781397
ud23_oth,PLUTARCH,101,VERB:oth,1,0.00011244799280332846,0.00016768207478620536
ud23_oth,PLUTARCH,102,VERB:parataxis,0,0.0,5.589402492873512e-05
ud23_oth,PLUTARCH,103,VERB:root,455,0.05116383672551445,0.05091945671007769
ud23_oth,PLUTARCH,104,VERB:xcomp,191,0.021477566625435734,0.02140741154770555
ud23_oth,THUCYDIDES,0,ADJ:advcl,19,0.0020314337645675183,0.002073255010366275
ud23_oth,THUCYDIDES,1,ADJ:advmod,133,0.014220036351972628,0.014193822763276806
ud23_oth,THUCYDIDES,2,ADJ:amod,67,0.007163476959264407,0.007176651958960183
ud23_oth,THUCYDIDES,3,ADJ:appos,4,0.0004276702662247407,0.00047844346393067887
ud23_oth,THUCYDIDES,4,ADJ:conj,62,0.0066288891264834815,0.006645048110148317
ud23_oth,THUCYDIDES,5,ADJ:iobj,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,6,ADJ:nmod,325,0.03474820913076018,0.034607410557652436
ud23_oth,THUCYDIDES,7,ADJ:nsubj,62,0.0066288891264834815,0.006645048110148317
ud23_oth,THUCYDIDES,8,ADJ:obj,87,0.009301828290388111,0.009303067354207644
ud23_oth,THUCYDIDES,9,ADJ:obl,72,0.007698064792045333,0.007708255807772049
ud23_oth,THUCYDIDES,10,ADJ:oth,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,11,ADJ:parataxis,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,12,ADJ:root,21,0.0022452688976798887,0.002285896549891021
ud23_oth,THUCYDIDES,13,ADJ:xcomp,88,0.009408745856944296,0.009409388123970018
ud23_oth,THUCYDIDES,14,ADP:advcl,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,15,ADP:case,683,0.07302469795787447,0.072670246132582
ud23_oth,THUCYDIDES,16,ADP:cc,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,17,ADP:conj,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,18,ADP:mark,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,19,ADP:nmod,3,0.00032075269966855556,0.0003721226941683058
ud23_oth,THUCYDIDES,20,ADP:nsubj,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,21,ADP:obj,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,22,ADP:root,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,23,ADV_PART:acl,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,24,ADV_PART:advcl,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,25,ADV_PART:advmod,1440,0.15396129584090665,0.15315506884269842
ud23_oth,THUCYDIDES,26,ADV_PART:case,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,27,ADV_PART:cc,2,0.00021383513311237036,0.0002658019244059327
ud23_oth,THUCYDIDES,28,ADV_PART:conj,6,0.0006415053993371111,0.000691085003455425
ud23_oth,THUCYDIDES,29,ADV_PART:mark,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,30,ADV_PART:nmod,24,0.0025660215973484445,0.0026048588591781404
ud23_oth,THUCYDIDES,31,ADV_PART:nsubj,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,32,ADV_PART:obj,2,0.00021383513311237036,0.0002658019244059327
ud23_oth,THUCYDIDES,33,ADV_PART:obl,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,34,ADV_PART:oth,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,35,ADV_PART:root,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,36,ADV_PART:xcomp,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,37,AUX:aux,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,38,AUX:conj,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,39,AUX:cop,135,0.014433871485084999,0.014406464302801552
ud23_oth,THUCYDIDES,40,CCONJ:advmod,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,41,CCONJ:case,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,42,CCONJ:cc,468,0.05003742114829467,0.04981128063367179
ud23_oth,THUCYDIDES,43,CCONJ:conj,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,44,CCONJ:mark,31,0.0033144445632417407,0.003349104247514752
ud23_oth,THUCYDIDES,45,CCONJ:nmod,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,46,CCONJ:obj,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,47,CCONJ:obl,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,48,DET:advmod,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,49,DET:det,1198,0.12808724473430985,0.12742544256020413
ud23_oth,THUCYDIDES,50,DET:root,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,51,DET:xcomp,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,52,NOUN:acl,10,0.0010691756655618518,0.0011163680825049174
ud23_oth,THUCYDIDES,53,NOUN:advcl,6,0.0006415053993371111,0.000691085003455425
ud23_oth,THUCYDIDES,54,NOUN:appos,6,0.0006415053993371111,0.000691085003455425
ud23_oth,THUCYDIDES,55,NOUN:case,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,56,NOUN:conj,154,0.016465305249652517,0.01642655892828664
ud23_oth,THUCYDIDES,57,NOUN:iobj,19,0.0020314337645675183,0.002073255010366275
ud23_oth,THUCYDIDES,58,NOUN:nmod,354,0.037848818560889556,0.03769071288076126
ud23_oth,THUCYDIDES,59,NOUN:nsubj,352,0.037634983427777186,0.03747807134123651
ud23_oth,THUCYDIDES,60,NOUN:obj,415,0.04437079012081685,0.044176279836266014
ud23_oth,THUCYDIDES,61,NOUN:obl,467,0.04993050358173848,0.049704959863909416
ud23_oth,THUCYDIDES,62,NOUN:oth,7,0.0007484229658932962,0.0007974057732177981
ud23_oth,THUCYDIDES,63,NOUN:root,15,0.0016037634983427777,0.0016479719313167828
ud23_oth,THUCYDIDES,64,NOUN:xcomp,38,0.0040628675291350365,0.004093349635851363
ud23_oth,THUCYDIDES,65,NUM:advcl,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,66,NUM:conj,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,67,NUM:nsubj,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,68,NUM:nummod,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,69,NUM:obj,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,70,NUM:obl,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,71,NUM:root,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,72,NUM:xcomp,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,73,PRON:acl,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,74,PRON:advcl,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,75,PRON:appos,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,76,PRON:conj,9,0.0009622580990056666,0.0010100473127425443
ud23_oth,THUCYDIDES,77,PRON:iobj,25,0.0026729391639046295,0.0027111796289405136
ud23_oth,THUCYDIDES,78,PRON:nmod,96,0.010264086389393778,0.010259954282069002
ud23_oth,THUCYDIDES,79,PRON:nsubj,144,0.015396129584090666,0.01536335123066291
ud23_oth,THUCYDIDES,80,PRON:obj,208,0.02223885384368652,0.022167880495454786
ud23_oth,THUCYDIDES,81,PRON:obl,167,0.017855233614882924,0.01780872893519749
ud23_oth,THUCYDIDES,82,PRON:oth,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,83,PRON:parataxis,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,84,PRON:root,2,0.00021383513311237036,0.0002658019244059327
ud23_oth,THUCYDIDES,85,PRON:xcomp,7,0.0007484229658932962,0.0007974057732177981
ud23_oth,THUCYDIDES,86,SCONJ:case,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,87,SCONJ:cc,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,88,SCONJ:mark,155,0.016572222816208702,0.016532879698049015
ud23_oth,THUCYDIDES,89,SCONJ:nmod,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,90,SCONJ:xcomp,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,91,VERB:acl,88,0.009408745856944296,0.009409388123970018
ud23_oth,THUCYDIDES,92,VERB:advcl,499,0.053351865711536405,0.05310722449630535
ud23_oth,THUCYDIDES,93,VERB:appos,4,0.0004276702662247407,0.00047844346393067887
ud23_oth,THUCYDIDES,94,VERB:case,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,95,VERB:ccomp,76,0.008125735058270073,0.00813353888682154
ud23_oth,THUCYDIDES,96,VERB:conj,275,0.029402330802950925,0.029291372069533785
ud23_oth,THUCYDIDES,97,VERB:csubj,48,0.005132043194696889,0.005156557333475095
ud23_oth,THUCYDIDES,98,VERB:nmod,86,0.009194910723831926,0.009196746584445272
ud23_oth,THUCYDIDES,99,VERB:nsubj,14,0.0014968459317865924,0.0015416511615544096
ud23_oth,THUCYDIDES,100,VERB:obl,13,0.0013899283652304075,0.0014353303917920366
ud23_oth,THUCYDIDES,101,VERB:oth,0,0.0,5.316038488118654e-05
ud23_oth,THUCYDIDES,102,VERB:parataxis,1,0.00010691756655618518,0.00015948115464355962
ud23_oth,THUCYDIDES,103,VERB:root,493,0.05271036031219929,0.052469299877731114
ud23_oth,THUCYDIDES,104,VERB:xcomp,158,0.01689297551587726,0.016851842007336134
upos_only,ATHENAEUS,0,ADJ,2264,0.09786884537241171,0.09786719104522765
upos_only,ATHENAEUS,1,ADP,1776,0.07677344053948904,0.07677680057047777
upos_only,ATHENAEUS,2,ADV_PART,3136,0.13556391302468335,0.13555329861486268
upos_only,ATHENAEUS,3,AUX,356,0.015389270738771452,0.015407221730017072
upos_only,ATHENAEUS,4,CCONJ,836,0.03613884926295768,0.03615186809862351
upos_only,ATHENAEUS,5,DET,3045,0.13163013876280638,0.13162045940748104
upos_only,ATHENAEUS,6,NOUN,5641,0.24385077594778024,0.2438144218510275
upos_only,ATHENAEUS,7,NUM,16,0.0006916526174728742,0.0007130972189208462
upos_only,ATHENAEUS,8,PRON,1392,0.060173777720140056,0.060181083475592624
upos_only,ATHENAEUS,9,SCONJ,408,0.017637141745558294,0.017654558419949434
upos_only,ATHENAEUS,10,VERB,4263,0.18428219426792894,0.18425999956781985
upos_only,DIODORUS,0,ADJ,1391,0.09111751604873575,0.09111744098484105
upos_only,DIODORUS,1,ADP,1331,0.087187213415433,0.08718855384212422
upos_only,DIODORUS,2,ADV_PART,1647,0.10788680728416088,0.10788069279376616
upos_only,DIODORUS,3,AUX,90,0.005895453949954147,0.005926071440264545
upos_only,DIODORUS,4,CCONJ,701,0.045919035765753964,0.04593523884359755
upos_only,DIODORUS,5,DET,2871,0.18806498100353727,0.1880299905051894
upos_only,DIODORUS,6,NOUN,3764,0.2465609851958601,0.24650492747929148
upos_only,DIODORUS,7,NUM,0,0.0,3.274072618930688e-05
upos_only,DIODORUS,8,PRON,564,0.036944844753045984,0.03696427986772747
upos_only,DIODORUS,9,SCONJ,100,0.0065505043888379405,0.006580885964050683
upos_only,DIODORUS,10,VERB,2807,0.183872658194681,0.18383917755295812
upos_only,HERODOTUS,0,ADJ,1674,0.0967574128663083,0.09675555427151648
upos_only,HERODOTUS,1,ADP,1005,0.05808912779608115,0.058099557969549014
upos_only,HERODOTUS,2,ADV_PART,2487,0.14374891624761574,0.1437321237685263
upos_only,HERODOTUS,3,AUX,368,0.02127044679498295,0.021292577933146505
upos_only,HERODOTUS,4,CCONJ,779,0.045026299057857926,0.045040880593996475
upos_only,HERODOTUS,5,DET,2167,0.12525287555632622,0.12524196111287667
upos_only,HERODOTUS,6,NOUN,3629,0.20975666146465521,0.20971889174587582
upos_only,HERODOTUS,7,NUM,45,0.0026010057222125888,0.002629070002600179
upos_only,HERODOTUS,8,PRON,1458,0.08427258539968788,0.084274694478953
upos_only,HERODOTUS,9,SCONJ,276,0.01595283509623721,0.015976656169647243
upos_only,HERODOTUS,10,VERB,3413,0.1972718339980348,0.19723803195331233
upos_only,HESIODIC_TRADITION,0,ADJ,1529,0.16472742943331178,0.16468371467025572
upos_only,HESIODIC_TRADITION,1,ADP,514,0.05537599655246714,0.05539703903095559
upos_only,HESIODIC_TRADITION,2,ADV_PART,1960,0.21116138763197587,0.21109017496635263
upos_only,HESIODIC_TRADITION,3,AUX,58,0.006248653307476837,0.00629878869448183
upos_only,HESIODIC_TRADITION,4,CCONJ,313,0.03372118078000431,0.03375504710632571
upos_only,HESIODIC_TRADITION,5,DET,47,0.005063563887093299,0.0051144010767160165
upos_only,HESIODIC_TRADITION,6,NOUN,2687,0.28948502477914245,0.28936742934051146
upos_only,HESIODIC_TRADITION,7,NUM,19,0.0020469726352079294,0.0020995962314939434
upos_only,HESIODIC_TRADITION,8,PRON,473,0.050958845076492135,0.05098250336473755
upos_only,HESIODIC_TRADITION,9,SCONJ,68,0.007326007326007326,0.007375504710632571
upos_only,HESIODIC_TRADITION,10,VERB,1614,0.17388493859082094,0.17383580080753702
upos_only,HOMERIC_TRADITION,0,ADJ,9540,0.13419986495611075,0.13419651585587994
upos_only,HOMERIC_TRADITION,1,ADP,3932,0.05531172631105109,0.05531448022674366
upos_only,HOMERIC_TRADITION,2,ADV_PART,16369,0.23026389826693675,0.23025311737359955
upos_only,HOMERIC_TRADITION,3,AUX,511,0.007188273688948909,0.007194750574947077
upos_only,HOMERIC_TRADITION,4,CCONJ,2208,0.031060094530722483,0.031064724623207467
upos_only,HOMERIC_TRADITION,5,DET,333,0.004684334908845375,0.0046910055068325514
upos_only,HOMERIC_TRADITION,6,NOUN,17171,0.241545689849201,0.24153403616364366
upos_only,HOMERIC_TRADITION,7,NUM,108,0.0015192437542201215,0.0015261592128675617
upos_only,HOMERIC_TRADITION,8,PRON,5278,0.07424600495160927,0.07424729405641867
upos_only,HOMERIC_TRADITION,9,SCONJ,741,0.010423700202565833,0.010429926786555733
upos_only,HOMERIC_TRADITION,10,VERB,14897,0.20955716857978843,0.20954798961930415
upos_only,PLUTARCH,0,ADJ,831,0.09353894642053129,0.09353731930929748
upos_only,PLUTARCH,1,ADP,550,0.06190904997748762,0.0619269925192643
upos_only,PLUTARCH,2,ADV_PART,1259,0.14171544349392165,0.14168400922436583
upos_only,PLUTARCH,3,AUX,117,0.013169743358847366,0.013217841273412453
upos_only,PLUTARCH,4,CCONJ,513,0.05774425934263845,0.05776477867146634
upos_only,PLUTARCH,5,DET,1279,0.14396668167492122,0.14393385454749985
upos_only,PLUTARCH,6,NOUN,1905,0.21443043674020712,0.21435401316159514
upos_only,PLUTARCH,7,NUM,21,0.0023638000900495274,0.002418583722369087
upos_only,PLUTARCH,8,PRON,459,0.05166591625393967,0.05169019629900444
upos_only,PLUTARCH,9,SCONJ,132,0.014858171994597028,0.014905225265762979
upos_only,PLUTARCH,10,VERB,1818,0.20463755065285907,0.2045671860059621
upos_only,THUCYDIDES,0,ADJ,941,0.10068478493473143,0.10067903544885848
upos_only,THUCYDIDES,1,ADP,687,0.07350738283757757,0.0735176174945196
upos_only,THUCYDIDES,2,ADV_PART,1478,0.15814252086454098,0.1581029781318505
upos_only,THUCYDIDES,3,AUX,135,0.014444682216991226,0.014489654066192589
upos_only,THUCYDIDES,4,CCONJ,500,0.05349882302589343,0.053520825536010265
upos_only,THUCYDIDES,5,DET,1199,0.12829017761609243,0.12826819226862002
upos_only,THUCYDIDES,6,NOUN,1836,0.19644767815108066,0.19638560658717852
upos_only,THUCYDIDES,7,NUM,0,0.0,5.3467358177832434e-05
upos_only,THUCYDIDES,8,PRON,660,0.07061844639417933,0.07063038015291664
upos_only,THUCYDIDES,9,SCONJ,155,0.016584635138026962,0.016628348393305886
upos_only,THUCYDIDES,10,VERB,1755,0.18778086882088593,0.18772389456236968
