level,unit,upos_raw,deprel_raw,count
regime,HEX,ADV,conj,31
regime,HEX,ADV,mark,15
regime,HEX,ADV,nmod,27
regime,HEX,ADV,obj,291
regime,HEX,ADV,obl,9
regime,HEX,ADV,root,6
regime,HEX,ADV,xcomp,4
regime,HEX,AUX,cop,569
regime,HEX,CCONJ,advmod,437
regime,HEX,CCONJ,cc,1815
regime,HEX,CCONJ,mark,269
regime,HEX,DET,advmod,1
regime,HEX,DET,det,379
regime,HEX,INTJ,discourse,108
regime,HEX,INTJ,vocative,11
regime,HEX,NOUN,acl,24
regime,HEX,NOUN,advcl,24
regime,HEX,NOUN,appos,134
regime,HEX,NOUN,case,1
regime,HEX,NOUN,conj,1504
regime,HEX,NOUN,iobj,369
regime,HEX,NOUN,nmod,3054
regime,HEX,NOUN,nsubj,4153
regime,HEX,NOUN,obj,5966
regime,HEX,NOUN,obl,4432
regime,HEX,NOUN,root,60
regime,HEX,NOUN,vocative,385
regime,HEX,NOUN,xcomp,137
regime,HEX,NUM,advcl,1
regime,HEX,NUM,conj,3
regime,HEX,NUM,nsubj,2
regime,HEX,NUM,nummod,116
regime,HEX,NUM,obj,2
regime,HEX,NUM,obl,1
regime,HEX,NUM,root,1
regime,HEX,NUM,xcomp,1
regime,HEX,PART,advmod,6827
regime,HEX,PART,case,1
regime,HEX,PART,cc,4432
regime,HEX,PART,mark,9
regime,HEX,PART,obj,1
regime,HEX,PRON,acl,2
regime,HEX,PRON,advcl,1
regime,HEX,PRON,appos,7
regime,HEX,PRON,conj,25
regime,HEX,PRON,iobj,331
regime,HEX,PRON,nmod,544
regime,HEX,PRON,nsubj,2075
regime,HEX,PRON,obj,1952
regime,HEX,PRON,obl,803
regime,HEX,PRON,root,8
regime,HEX,PRON,vocative,4
regime,HEX,PRON,xcomp,3
regime,HEX,PUNCT,punct,11699
regime,HEX,SCONJ,cc,16
regime,HEX,SCONJ,mark,793
regime,HEX,VERB,acl,716
regime,HEX,VERB,advcl,4140
regime,HEX,VERB,appos,22
regime,HEX,VERB,ccomp,322
regime,HEX,VERB,conj,3025
regime,HEX,VERB,csubj,69
regime,HEX,VERB,nmod,385
regime,HEX,VERB,nsubj,7
regime,HEX,VERB,obl,4
regime,HEX,VERB,parataxis,22
regime,HEX,VERB,root,6697
regime,HEX,VERB,vocative,8
regime,HEX,VERB,xcomp,1102
regime,HEX,X,nmod,6
regime,HEX,X,nsubj,3
regime,HEX,X,obj,3
regime,HEX,X,root,3
regime,HEX,X,vocative,1
regime,OTHER_VERSE,ADJ,advcl,19
regime,OTHER_VERSE,ADJ,advmod,225
regime,OTHER_VERSE,ADJ,amod,174
regime,OTHER_VERSE,ADJ,appos,8
regime,OTHER_VERSE,ADJ,conj,90
regime,OTHER_VERSE,ADJ,iobj,17
regime,OTHER_VERSE,ADJ,nmod,1435
regime,OTHER_VERSE,ADJ,nsubj,209
regime,OTHER_VERSE,ADJ,obj,511
regime,OTHER_VERSE,ADJ,obl,115
regime,OTHER_VERSE,ADJ,parataxis,1
regime,OTHER_VERSE,ADJ,root,69
regime,OTHER_VERSE,ADJ,vocative,72
regime,OTHER_VERSE,ADJ,xcomp,410
regime,OTHER_VERSE,ADP,advcl,1
regime,OTHER_VERSE,ADP,case,827
regime,OTHER_VERSE,ADP,cc,4
regime,OTHER_VERSE,ADP,conj,1
regime,OTHER_VERSE,ADP,mark,4
regime,OTHER_VERSE,ADP,nmod,3
regime,OTHER_VERSE,ADP,nsubj,1
regime,OTHER_VERSE,ADP,obj,3
regime,OTHER_VERSE,ADP,root,10
regime,OTHER_VERSE,ADV,advmod,1688
regime,OTHER_VERSE,ADV,case,23
regime,OTHER_VERSE,ADV,cc,23
regime,OTHER_VERSE,ADV,conj,7
regime,OTHER_VERSE,ADV,mark,49
regime,OTHER_VERSE,ADV,nmod,48
regime,OTHER_VERSE,ADV,nsubj,3
regime,OTHER_VERSE,ADV,obj,102
regime,OTHER_VERSE,ADV,root,2
regime,OTHER_VERSE,ADV,vocative,4
regime,OTHER_VERSE,ADV,xcomp,2
regime,OTHER_VERSE,AUX,aux,11
regime,OTHER_VERSE,AUX,cop,229
regime,OTHER_VERSE,CCONJ,advmod,472
regime,OTHER_VERSE,CCONJ,cc,338
regime,OTHER_VERSE,CCONJ,mark,35
regime,OTHER_VERSE,DET,advmod,4
regime,OTHER_VERSE,DET,det,886
regime,OTHER_VERSE,INTJ,discourse,176
regime,OTHER_VERSE,INTJ,vocative,37
regime,OTHER_VERSE,NOUN,acl,2
regime,OTHER_VERSE,NOUN,advcl,16
regime,OTHER_VERSE,NOUN,appos,37
regime,OTHER_VERSE,NOUN,case,7
regime,OTHER_VERSE,NOUN,conj,177
regime,OTHER_VERSE,NOUN,iobj,65
regime,OTHER_VERSE,NOUN,nmod,700
regime,OTHER_VERSE,NOUN,nsubj,613
regime,OTHER_VERSE,NOUN,obj,1256
regime,OTHER_VERSE,NOUN,obl,824
regime,OTHER_VERSE,NOUN,root,29
regime,OTHER_VERSE,NOUN,vocative,249
regime,OTHER_VERSE,NOUN,xcomp,120
regime,OTHER_VERSE,NUM,advcl,1
regime,OTHER_VERSE,NUM,nsubj,1
regime,OTHER_VERSE,NUM,nummod,15
regime,OTHER_VERSE,NUM,obj,1
regime,OTHER_VERSE,NUM,obl,1
regime,OTHER_VERSE,NUM,root,1
regime,OTHER_VERSE,NUM,xcomp,1
regime,OTHER_VERSE,PART,advmod,1934
regime,OTHER_VERSE,PART,cc,419
regime,OTHER_VERSE,PART,mark,1
regime,OTHER_VERSE,PART,nmod,1
regime,OTHER_VERSE,PART,obj,1
regime,OTHER_VERSE,PART,vocative,1
regime,OTHER_VERSE,PRON,acl,2
regime,OTHER_VERSE,PRON,appos,1
regime,OTHER_VERSE,PRON,conj,27
regime,OTHER_VERSE,PRON,iobj,111
regime,OTHER_VERSE,PRON,nmod,469
regime,OTHER_VERSE,PRON,nsubj,562
regime,OTHER_VERSE,PRON,obj,757
regime,OTHER_VERSE,PRON,obl,365
regime,OTHER_VERSE,PRON,parataxis,2
regime,OTHER_VERSE,PRON,root,17
regime,OTHER_VERSE,PRON,vocative,18
regime,OTHER_VERSE,PRON,xcomp,9
regime,OTHER_VERSE,PUNCT,punct,4373
regime,OTHER_VERSE,SCONJ,case,6
regime,OTHER_VERSE,SCONJ,mark,412
regime,OTHER_VERSE,SCONJ,nmod,1
regime,OTHER_VERSE,VERB,acl,204
regime,OTHER_VERSE,VERB,advcl,1141
regime,OTHER_VERSE,VERB,appos,37
regime,OTHER_VERSE,VERB,case,1
regime,OTHER_VERSE,VERB,ccomp,216
regime,OTHER_VERSE,VERB,conj,386
regime,OTHER_VERSE,VERB,csubj,137
regime,OTHER_VERSE,VERB,nmod,140
regime,OTHER_VERSE,VERB,nsubj,24
regime,OTHER_VERSE,VERB,obl,5
regime,OTHER_VERSE,VERB,parataxis,62
regime,OTHER_VERSE,VERB,root,2396
regime,OTHER_VERSE,VERB,vocative,4
regime,OTHER_VERSE,VERB,xcomp,503
regime,OTHER_VERSE,X,conj,1
regime,OTHER_VERSE,X,nmod,1
regime,OTHER_VERSE,X,obj,1
regime,OTHER_VERSE,X,root,2
regime,OTHER_VERSE,X,vocative,1
regime,PROSE_CLASS,ADJ,advcl,49
regime,PROSE_CLASS,ADJ,advmod,274
regime,PROSE_CLASS,ADJ,amod,183
regime,PROSE_CLASS,ADJ,appos,8
regime,PROSE_CLASS,ADJ,conj,151
regime,PROSE_CLASS,ADJ,iobj,8
regime,PROSE_CLASS,ADJ,nmod,1150
regime,PROSE_CLASS,ADJ,nsubj,161
regime,PROSE_CLASS,ADJ,obj,241
regime,PROSE_CLASS,ADJ,obl,121
regime,PROSE_CLASS,ADJ,root,70
regime,PROSE_CLASS,ADJ,vocative,1
regime,PROSE_CLASS,ADJ,xcomp,199
regime,PROSE_CLASS,ADP,case,1688
regime,PROSE_CLASS,ADP,nmod,3
regime,PROSE_CLASS,ADP,obj,1
regime,PROSE_CLASS,ADV,advcl,1
regime,PROSE_CLASS,ADV,advmod,3894
regime,PROSE_CLASS,ADV,cc,3
regime,PROSE_CLASS,ADV,conj,7
regime,PROSE_CLASS,ADV,nmod,34
regime,PROSE_CLASS,ADV,nsubj,3
regime,PROSE_CLASS,ADV,obj,5
regime,PROSE_CLASS,ADV,obl,1
regime,PROSE_CLASS,ADV,root,8
regime,PROSE_CLASS,ADV,xcomp,9
regime,PROSE_CLASS,AUX,cop,503
regime,PROSE_CLASS,CCONJ,advmod,3
regime,PROSE_CLASS,CCONJ,cc,1182
regime,PROSE_CLASS,CCONJ,mark,94
regime,PROSE_CLASS,DET,advmod,7
regime,PROSE_CLASS,DET,det,3359
regime,PROSE_CLASS,INTJ,discourse,39
regime,PROSE_CLASS,NOUN,acl,34
regime,PROSE_CLASS,NOUN,advcl,16
regime,PROSE_CLASS,NOUN,appos,18
regime,PROSE_CLASS,NOUN,conj,363
regime,PROSE_CLASS,NOUN,iobj,73
regime,PROSE_CLASS,NOUN,nmod,952
regime,PROSE_CLASS,NOUN,nsubj,1203
regime,PROSE_CLASS,NOUN,obj,1277
regime,PROSE_CLASS,NOUN,obl,1342
regime,PROSE_CLASS,NOUN,root,52
regime,PROSE_CLASS,NOUN,vocative,53
regime,PROSE_CLASS,NOUN,xcomp,135
regime,PROSE_CLASS,NUM,conj,5
regime,PROSE_CLASS,NUM,nummod,40
regime,PROSE_CLASS,PRON,acl,8
regime,PROSE_CLASS,PRON,advcl,5
regime,PROSE_CLASS,PRON,appos,3
regime,PROSE_CLASS,PRON,conj,30
regime,PROSE_CLASS,PRON,iobj,123
regime,PROSE_CLASS,PRON,nmod,252
regime,PROSE_CLASS,PRON,nsubj,481
regime,PROSE_CLASS,PRON,obj,732
regime,PROSE_CLASS,PRON,obl,438
regime,PROSE_CLASS,PRON,root,12
regime,PROSE_CLASS,PRON,xcomp,34
regime,PROSE_CLASS,PUNCT,punct,3225
regime,PROSE_CLASS,SCONJ,case,4
regime,PROSE_CLASS,SCONJ,mark,427
regime,PROSE_CLASS,VERB,acl,225
regime,PROSE_CLASS,VERB,advcl,1568
regime,PROSE_CLASS,VERB,appos,24
regime,PROSE_CLASS,VERB,ccomp,307
regime,PROSE_CLASS,VERB,conj,719
regime,PROSE_CLASS,VERB,csubj,102
regime,PROSE_CLASS,VERB,nmod,249
regime,PROSE_CLASS,VERB,nsubj,44
regime,PROSE_CLASS,VERB,obl,26
regime,PROSE_CLASS,VERB,parataxis,3
regime,PROSE_CLASS,VERB,root,1481
regime,PROSE_CLASS,VERB,vocative,1
regime,PROSE_CLASS,VERB,xcomp,420
regime,PROSE_CLASS,X,nmod,3
regime,PROSE_CLASS,X,root,1
regime,PROSE_CLASS,X,xcomp,1
regime,PROSE_POST,ADJ,advcl,61
regime,PROSE_POST,ADJ,advmod,330
regime,PROSE_POST,ADJ,amod,339
regime,PROSE_POST,ADJ,appos,1
regime,PROSE_POST,ADJ,conj,248
regime,PROSE_POST,ADJ,iobj,26
regime,PROSE_POST,ADJ,nmod,2155
regime,PROSE_POST,ADJ,nsubj,229
regime,PROSE_POST,ADJ,obj,394
regime,PROSE_POST,ADJ,obl,210
regime,PROSE_POST,ADJ,parataxis,2
regime,PROSE_POST,ADJ,root,116
regime,PROSE_POST,ADJ,vocative,12
regime,PROSE_POST,ADJ,xcomp,375
regime,PROSE_POST,ADP,case,3643
regime,PROSE_POST,ADP,mark,12
regime,PROSE_POST,ADP,nmod,1
regime,PROSE_POST,ADP,obj,1
regime,PROSE_POST,ADV,advcl,4
regime,PROSE_POST,ADV,advmod,5933
regime,PROSE_POST,ADV,case,2
regime,PROSE_POST,ADV,cc,7
regime,PROSE_POST,ADV,conj,25
regime,PROSE_POST,ADV,nmod,53
regime,PROSE_POST,ADV,nsubj,1
regime,PROSE_POST,ADV,obj,8
regime,PROSE_POST,ADV,obl,2
regime,PROSE_POST,ADV,root,3
regime,PROSE_POST,ADV,xcomp,4
regime,PROSE_POST,AUX,conj,1
regime,PROSE_POST,AUX,cop,562
regime,PROSE_POST,CCONJ,advmod,7
regime,PROSE_POST,CCONJ,case,3
regime,PROSE_POST,CCONJ,cc,1981
regime,PROSE_POST,CCONJ,conj,1
regime,PROSE_POST,CCONJ,mark,55
regime,PROSE_POST,CCONJ,nmod,1
regime,PROSE_POST,CCONJ,obj,1
regime,PROSE_POST,CCONJ,obl,1
regime,PROSE_POST,DET,advmod,3
regime,PROSE_POST,DET,det,7188
regime,PROSE_POST,DET,root,1
regime,PROSE_POST,DET,xcomp,3
regime,PROSE_POST,INTJ,discourse,51
regime,PROSE_POST,INTJ,vocative,2
regime,PROSE_POST,NOUN,acl,22
regime,PROSE_POST,NOUN,advcl,30
regime,PROSE_POST,NOUN,appos,48
regime,PROSE_POST,NOUN,case,2
regime,PROSE_POST,NOUN,conj,721
regime,PROSE_POST,NOUN,iobj,141
regime,PROSE_POST,NOUN,nmod,2211
regime,PROSE_POST,NOUN,nsubj,2354
regime,PROSE_POST,NOUN,nsubj:outer,1
regime,PROSE_POST,NOUN,obj,2661
regime,PROSE_POST,NOUN,obl,2773
regime,PROSE_POST,NOUN,orphan,2
regime,PROSE_POST,NOUN,root,74
regime,PROSE_POST,NOUN,vocative,84
regime,PROSE_POST,NOUN,xcomp,272
regime,PROSE_POST,NUM,advcl,1
regime,PROSE_POST,NUM,conj,4
regime,PROSE_POST,NUM,nsubj,1
regime,PROSE_POST,NUM,nummod,30
regime,PROSE_POST,NUM,obl,1
regime,PROSE_POST,PRON,acl,7
regime,PROSE_POST,PRON,advcl,4
regime,PROSE_POST,PRON,conj,26
regime,PROSE_POST,PRON,iobj,127
regime,PROSE_POST,PRON,nmod,361
regime,PROSE_POST,PRON,nsubj,553
regime,PROSE_POST,PRON,obj,697
regime,PROSE_POST,PRON,obl,578
regime,PROSE_POST,PRON,root,17
regime,PROSE_POST,PRON,vocative,5
regime,PROSE_POST,PRON,xcomp,45
regime,PROSE_POST,PUNCT,punct,5666
regime,PROSE_POST,SCONJ,case,7
regime,PROSE_POST,SCONJ,mark,632
regime,PROSE_POST,SCONJ,xcomp,1
regime,PROSE_POST,VERB,acl,245
regime,PROSE_POST,VERB,advcl,2521
regime,PROSE_POST,VERB,appos,15
regime,PROSE_POST,VERB,ccomp,539
regime,PROSE_POST,VERB,conj,1167
regime,PROSE_POST,VERB,csubj,145
regime,PROSE_POST,VERB,nmod,601
regime,PROSE_POST,VERB,nsubj,97
regime,PROSE_POST,VERB,obl,79
regime,PROSE_POST,VERB,parataxis,10
regime,PROSE_POST,VERB,root,2651
regime,PROSE_POST,VERB,vocative,4
regime,PROSE_POST,VERB,xcomp,818
regime,PROSE_POST,X,nmod,1
regime,PROSE_POST,X,obj,1
regime,PROSE_POST,X,obl,3
