language,doc_id,upos_raw,deprel_raw,upos,deprel_base,n,status
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,xcomp,ADJ,xcomp,21,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADP,case,ADP,case,120,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,acl,ADV,acl,1,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,advmod,ADV,advmod,113,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,case,ADV,case,2,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,cc,ADV,cc,1,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,conj,ADV,conj,4,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,nmod,ADV,nmod,2,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,obj,ADV,obj,9,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADV,obl,ADV,obl,1,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,AUX,cop,AUX,cop,10,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,CCONJ,advmod,CCONJ,advmod,11,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,CCONJ,cc,CCONJ,cc,51,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,DET,det,DET,det,10,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,INTJ,discourse,INTJ,discourse,3,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,acl,NOUN,acl,2,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,appos,NOUN,appos,16,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,conj,NOUN,conj,54,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,iobj,NOUN,iobj,5,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,nmod,NOUN,nmod,94,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,nsubj,NOUN,nsubj,108,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,obj,NOUN,obj,180,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,obl,NOUN,obl,122,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,root,NOUN,root,2,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,vocative,NOUN,vocative,3,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NOUN,xcomp,NOUN,xcomp,2,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,NUM,nummod,NUM,nummod,2,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,PART,advmod,PART,advmod,146,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,PART,cc,PART,cc,154,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,conj,PRON,conj,1,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,iobj,PRON,iobj,5,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,nmod,PRON,nmod,19,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,nsubj,PRON,nsubj,56,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,obj,PRON,obj,24,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,PRON,obl,PRON,obl,11,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,PUNCT,punct,PUNCT,punct,323,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,SCONJ,mark,SCONJ,mark,13,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,acl,VERB,acl,13,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,advcl,VERB,advcl,105,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,ccomp,VERB,ccomp,1,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,conj,VERB,conj,51,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,csubj,VERB,csubj,1,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,nmod,VERB,nmod,16,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,obl,VERB,obl,1,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,root,VERB,root,178,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,VERB,xcomp,VERB,xcomp,21,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,advcl,ADJ,advcl,11,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,advmod,ADJ,advmod,105,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,amod,ADJ,amod,107,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,conj,ADJ,conj,49,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,iobj,ADJ,iobj,5,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,nmod,ADJ,nmod,726,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,nsubj,ADJ,nsubj,76,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,obj,ADJ,obj,121,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,obl,ADJ,obl,59,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,root,ADJ,root,11,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADJ,xcomp,ADJ,xcomp,121,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADP,case,ADP,case,1325,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADP,mark,ADP,mark,6,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADV,advmod,ADV,advmod,1636,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADV,cc,ADV,cc,2,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADV,conj,ADV,conj,2,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADV,nmod,ADV,nmod,6,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,ADV,xcomp,ADV,xcomp,1,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,AUX,cop,AUX,cop,90,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,CCONJ,advmod,CCONJ,advmod,1,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,CCONJ,case,CCONJ,case,2,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,CCONJ,cc,CCONJ,cc,685,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,CCONJ,mark,CCONJ,mark,12,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,CCONJ,nmod,CCONJ,nmod,1,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,DET,advmod,DET,advmod,1,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,DET,det,DET,det,2870,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,acl,NOUN,acl,9,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,advcl,NOUN,advcl,5,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,appos,NOUN,appos,7,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,case,NOUN,case,1,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,conj,NOUN,conj,210,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,iobj,NOUN,iobj,44,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,nmod,NOUN,nmod,751,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,nsubj,NOUN,nsubj,688,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,obj,NOUN,obj,920,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,obl,NOUN,obl,1063,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,root,NOUN,root,6,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,NOUN,xcomp,NOUN,xcomp,60,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,acl,PRON,acl,1,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,conj,PRON,conj,5,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,iobj,PRON,iobj,29,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,nmod,PRON,nmod,73,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,nsubj,PRON,nsubj,134,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,obj,PRON,obj,120,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,obl,PRON,obl,190,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,root,PRON,root,6,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,PRON,xcomp,PRON,xcomp,6,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,PUNCT,punct,PUNCT,punct,1615,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,SCONJ,case,SCONJ,case,2,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,SCONJ,mark,SCONJ,mark,98,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,acl,VERB,acl,47,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,advcl,VERB,advcl,827,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,appos,VERB,appos,5,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,ccomp,VERB,ccomp,103,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,conj,VERB,conj,461,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,csubj,VERB,csubj,45,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,nmod,VERB,nmod,211,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,nsubj,VERB,nsubj,36,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,obl,VERB,obl,24,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,parataxis,VERB,parataxis,1,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,root,VERB,root,710,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,VERB,xcomp,VERB,xcomp,337,PROVISIONAL
grc,tlg0060.tlg001.perseus-grc3.11.tb.xml,X,nmod,X,nmod,1,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,advmod,ADJ,advmod,11,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,amod,ADJ,amod,7,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,appos,ADJ,appos,1,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,conj,ADJ,conj,7,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,iobj,ADJ,iobj,2,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,nmod,ADJ,nmod,122,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,nsubj,ADJ,nsubj,6,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,obj,ADJ,obj,19,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,obl,ADJ,obl,3,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,root,ADJ,root,5,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,xcomp,ADJ,xcomp,30,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADP,case,ADP,case,52,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADP,cc,ADP,cc,1,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,advmod,ADV,advmod,84,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,case,ADV,case,2,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,cc,ADV,cc,1,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,mark,ADV,mark,3,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,nmod,ADV,nmod,2,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,obj,ADV,obj,6,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,AUX,cop,AUX,cop,15,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,CCONJ,advmod,CCONJ,advmod,25,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,CCONJ,cc,CCONJ,cc,20,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,DET,det,DET,det,20,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,INTJ,discourse,INTJ,discourse,3,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,INTJ,vocative,INTJ,vocative,2,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,advcl,NOUN,advcl,1,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,appos,NOUN,appos,9,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,case,NOUN,case,1,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,conj,NOUN,conj,9,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,iobj,NOUN,iobj,6,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,nmod,NOUN,nmod,73,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,nsubj,NOUN,nsubj,53,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,obj,NOUN,obj,110,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,obl,NOUN,obl,57,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,root,NOUN,root,5,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,vocative,NOUN,vocative,6,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,xcomp,NOUN,xcomp,8,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PART,advmod,PART,advmod,115,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PART,cc,PART,cc,28,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PART,nmod,PART,nmod,1,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,conj,PRON,conj,1,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,iobj,PRON,iobj,4,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,nmod,PRON,nmod,35,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,nsubj,PRON,nsubj,17,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,obj,PRON,obj,16,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,obl,PRON,obl,17,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,vocative,PRON,vocative,3,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,PUNCT,punct,PUNCT,punct,230,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,SCONJ,case,SCONJ,case,1,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,SCONJ,mark,SCONJ,mark,10,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,acl,VERB,acl,2,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,advcl,VERB,advcl,39,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,appos,VERB,appos,4,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,ccomp,VERB,ccomp,4,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,conj,VERB,conj,20,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,csubj,VERB,csubj,11,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,nmod,VERB,nmod,7,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,parataxis,VERB,parataxis,1,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,root,VERB,root,155,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,xcomp,VERB,xcomp,20,PROVISIONAL
grc,tlg0085.tlg001.perseus-grc2.tb.xml,X,root,X,root,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,ADJ,amod,ADJ,amod,10,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,ADJ,root,ADJ,root,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,ADP,case,ADP,case,29,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,ADV,advmod,ADV,advmod,13,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,ADV,advmod:tmod,ADV,advmod,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,ADV,mark,ADV,mark,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,AUX,cop,AUX,cop,4,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,CCONJ,cc,CCONJ,cc,15,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,DET,det,DET,det,17,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,DET,nmod,DET,nmod,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,DET,nsubj,DET,nsubj,4,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,DET,nsubj:pass,DET,nsubj,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,DET,obj,DET,obj,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,DET,obl,DET,obl,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,DET,root,DET,root,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,advcl,NOUN,advcl,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,appos,NOUN,appos,3,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,conj,NOUN,conj,3,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,nmod,NOUN,nmod,13,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,nsubj,NOUN,nsubj,11,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,nsubj:pass,NOUN,nsubj,7,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,obj,NOUN,obj,14,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,obl,NOUN,obl,32,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,obl:arg,NOUN,obl,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,root,NOUN,root,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NOUN,xcomp,NOUN,xcomp,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NUM,nummod,NUM,nummod,8,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,NUM,obl,NUM,obl,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PART,advmod:neg,PART,advmod,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PART,discourse,PART,discourse,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PRON,nmod,PRON,nmod,4,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PRON,nsubj,PRON,nsubj,4,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PRON,obj,PRON,obj,4,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PRON,obl,PRON,obl,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PROPN,conj,NOUN,conj,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PROPN,flat,NOUN,flat,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PROPN,flat:name,NOUN,flat,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PROPN,nmod,NOUN,nmod,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PROPN,nsubj,NOUN,nsubj,9,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PROPN,obj,NOUN,obj,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PROPN,obl,NOUN,obl,3,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,PUNCT,punct,PUNCT,punct,42,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,SCONJ,mark,SCONJ,mark,9,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,acl,VERB,acl,4,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,acl:relcl,VERB,acl,2,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,advcl,VERB,advcl,9,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,advcl:abs,VERB,advcl,4,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,ccomp,VERB,ccomp,4,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,conj,VERB,conj,9,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,nmod,VERB,nmod,3,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,nsubj:pass,VERB,nsubj,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,obl,VERB,obl,1,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,root,VERB,root,21,PROVISIONAL
la,phi0448.phi001.perseus-lat1.tb.xml,VERB,xcomp,VERB,xcomp,4,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADJ,amod,ADJ,amod,63,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADJ,ccomp,ADJ,ccomp,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADJ,conj,ADJ,conj,10,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADJ,nmod,ADJ,nmod,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADJ,nsubj,ADJ,nsubj,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADJ,obj,ADJ,obj,3,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADJ,obl,ADJ,obl,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADJ,root,ADJ,root,3,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADJ,xcomp,ADJ,xcomp,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADP,case,ADP,case,85,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADP,mark,ADP,mark,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADV,advmod,ADV,advmod,96,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADV,advmod:emph,ADV,advmod,11,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADV,advmod:lmod,ADV,advmod,3,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADV,advmod:tmod,ADV,advmod,35,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADV,cc,ADV,cc,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADV,discourse,ADV,discourse,4,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADV,mark,ADV,mark,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,ADV,obj,ADV,obj,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,AUX,aux:pass,AUX,aux,6,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,AUX,cop,AUX,cop,10,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,CCONJ,cc,CCONJ,cc,73,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,DET,advcl,DET,advcl,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,DET,det,DET,det,130,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,DET,nmod,DET,nmod,10,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,DET,nsubj,DET,nsubj,14,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,DET,nsubj:pass,DET,nsubj,3,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,DET,obj,DET,obj,15,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,INTJ,discourse,INTJ,discourse,3,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,acl:relcl,NOUN,acl,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,advcl,NOUN,advcl,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,advcl:cmp,NOUN,advcl,2,PROVISIONAL
